"day","shipping_city","shipping_province","traffic_source","host","referrer","order_count","total_sales","Company.ID"
"12/22/2015","Bothell","Washington","Direct",NA,NA,1,890.63,"ID3556"
"12/22/2015","Tucson","Arizona","Direct",NA,NA,1,623.79,"ID1843"
"12/22/2015","Indianapolis","Indiana","Direct",NA,NA,1,830.02,"ID1548"
"12/22/2015","Miami","Florida","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,925.61,"ID4690"
"12/23/2015","Forest City","Iowa","Direct",NA,NA,1,723.55,"ID3019"
"12/23/2015","Marlborough","Massachusetts","Search Engine","yahoo.com","r.search.yahoo.com/cbclk2/dWU9NzE5NDY4NDZERDE5NDlGNiZ1dD0xNDUwODkwMzk5ODMxJnVvPTcwMTYyMjAwNjcmbHQ9MiZqZT04ODc0OWFlYS1hOTk3LTExZTUtOWQ0Ny0wYjI4ZmNiYTM4ODAtN2ZmMjYwNzBiNzAwJnVpPTEwNC4yMDcuMTkyLjE2NCZqdD0xNDUwODkwMzk5OTE2JnBwPW4x/RV=2/RE=1450919200/RO=10/RU=http%3a%2f%2f54005003.r.msn.com%2f%3fld%3dd3ITc0jUEvoeqoZv8juv8BjjVUCUzbmlfr0Qt741HZsIKKHh52shgJGYIyshdiUktpNILpYbp9WCM2OOSe5GyrZxUcoH6aAvXOXQjPoUrQZnCHuw4A-A_6Vp9KbJdicr1LbL_tX5vjaCikJCfM_bnX8-Jd0JgVlAXeB1zFevUviNFYSgic%26u%3dwww.standdesk.co%252fproducts%252fbuild-your-standing-desk%253futm_source%253dbing%2526utm_medium%253dcpc%2526utm_campaign%253dBrand/RK=0/RS=W.mCkR7.kuuBqOm6gYDxFgtB_xc-;_ylt=AwrTccyf1HpW0gwAHwsnnIlQ;_ylu=X3oDMTE4dmkycTc5BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDRkZYVUk0N18xBHNlYwNvdi10b3A-;_ylc=X3IDMgRydAMx",1,1000.31,"ID3475"
"12/23/2015","Niagara Falls","New York","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,1707.98,"ID5232"
"12/23/2015","Richmond","California","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,2950.4,"ID4457"
"12/24/2015","Boston","Massachusetts","Direct",NA,NA,1,5376.28,"ID3516"
"12/24/2015","Phoenix","Arizona","Direct",NA,NA,1,815.42,"ID1316"
"12/25/2015","Guelph","Ontario","Direct",NA,NA,1,1642.65,"ID3554"
"12/25/2015","Los Angeles","California","Direct",NA,NA,1,839.16,"ID2217"
"12/27/2015","Van Nuys","California","Direct",NA,NA,1,450.74,"ID2314"
"12/27/2015","San Francisco","California","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,2053.06,"ID2833"
"12/28/2015","Chicago","Illinois","Unknown","infusionsoft.com","jk260.infusionsoft.com/app/linkClick/2168/e1707b86592cb0e6/77340/4e19b55606f792b6",1,576.09,"ID3608"
"12/28/2015","Eureka","California","Unknown","infusionsoft.com","jk260.infusionsoft.com/app/linkClick/2164/37fdbf368acaaa2d/70608/53da7dea6146e0cf",1,818.74,"ID3330"
"12/28/2015","Tucson","Arizona","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,673.78,"ID1785"
"12/28/2015","Seabrook","Texas","Direct",NA,NA,2,1322.22,"ID3214"
"12/28/2015","Montpelier","Vermont","Direct",NA,NA,1,72.87,"ID1551"
"12/29/2015","Portland","Oregon","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,532.29,"ID1632"
"12/29/2015","Oceanside","California","Search Engine","google.com","www.google.com",1,717.56,"ID1625"
"12/29/2015","Royal Oak","Michigan","Direct",NA,NA,1,4734.58,"ID1544"
"12/29/2015","San Diego","California","Direct",NA,NA,1,994,"ID4741"
"12/29/2015","El Paso","Texas","Search Engine","google.com","www.google.com/url",1,639.83,"ID2516"
"12/29/2015","Dover","Delaware","Search Engine","google.com","www.google.com/url",1,2089.52,"ID3024"
"12/29/2015","New York City","New York","Direct",NA,NA,1,3567.91,"ID3605"
"12/29/2015","Menlo Park","California","Direct",NA,NA,1,768.16,"ID4408"
"12/29/2015","New York City","New York","Search Engine","google.com","www.google.com",1,1000.31,"ID3474"
"12/30/2015","San Francisco","California","Search Engine","google.com","www.google.com",1,5502.43,"ID1985"
"12/30/2015","Saunderstown","Rhode Island","Direct",NA,NA,1,448.56,"ID4374"
"12/30/2015","Vancouver","Washington","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,792.22,"ID1586"
"12/30/2015","Raleigh","North Carolina","Direct",NA,NA,1,530.92,"ID2468"
"12/30/2015","Durham","Maine","Direct","standdesk.co","tech.standdesk.co",1,616.47,"ID4406"
"12/30/2015","Chapel Hill","North Carolina","Unknown","infusionsoft.com","jk260.infusionsoft.com/app/linkClick/2172/50f0be02e194700e/80928/5da3a6aa013b2900",1,865.02,"ID4619"
"12/30/2015","San Jose","California","Direct",NA,NA,1,2618.59,"ID4657"
"12/30/2015","Columbia","Maryland","Direct",NA,NA,2,1836.62,"ID4894"
"12/31/2015","Hamilton","Montana","Search Engine","google.com","www.google.com",1,432.25,"ID1543"
"12/31/2015","Milwaukee","Wisconsin","Direct","standdesk.co","www.standdesk.co",1,815.03,"ID3744"
"12/31/2015","Chapel Hill","North Carolina","Direct",NA,NA,1,580.52,"ID2711"
"12/31/2015","Rohnert Park","California","Direct",NA,NA,1,799.64,"ID4019"
"12/31/2015","El Paso","Illinois","Direct",NA,NA,1,648.51,"ID1347"
"1/3/2016","Chattanooga","Tennessee","Direct",NA,NA,1,12554.08,"ID4895"
"1/3/2016","Hidden Hills","California","Direct","standdesk.co","tech.standdesk.co",1,878.67,"ID2515"
"1/4/2016","Santa Barbara","California","Direct",NA,NA,1,601.7,"ID4608"
"1/4/2016","Cape Elizabeth","Maine","Direct",NA,NA,1,450.18,"ID2137"
"1/4/2016","Madison","North Carolina","Unknown","manofmany.com","manofmany.com/home/25-best-desks-home-office",1,608.36,"ID5435"
"1/4/2016","Boxford","Massachusetts","Direct",NA,NA,1,937.76,"ID3827"
"1/4/2016","Clearwater","Florida","Search Engine","google.com","www.google.com",2,871.75,"ID2751"
"1/5/2016","Los Angeles","California","Direct",NA,NA,1,354.72,"ID3607"
"1/5/2016","Denver","Colorado","Search Engine","google.com","www.google.com",1,692.08,"ID1880"
"1/5/2016","Ogden","Utah","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,949.22,"ID3745"
"1/5/2016","New Canaan","Connecticut","Direct",NA,NA,1,908.32,"ID5160"
"1/5/2016","Bountiful","Utah","Direct",NA,NA,1,885.05,"ID2849"
"1/5/2016","Dallas","Texas","Search Engine","google.com","www.google.com/url",1,804.58,"ID4020"
"1/5/2016","Washington","District Of Columbia","Direct",NA,NA,1,70.99,"ID2264"
"1/5/2016","Washington","District Of Columbia","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,579.31,"ID5168"
"1/6/2016","Pasadena","California","Direct",NA,NA,1,1003.62,"ID1881"
"1/6/2016","Boise","Idaho","Direct",NA,NA,1,736.57,"ID3746"
"1/6/2016","Coeur D Alene","Idaho","Search Engine","google.com","www.google.com",1,543.15,"ID2752"
"1/6/2016","Santa Cruz","California","Search Engine","google.com","www.google.com",1,2155.85,"ID4082"
"1/6/2016","Saint Helena","California","Search Engine","google.com","www.google.com/url",1,656.12,"ID1678"
"1/6/2016","San Diego","California","Direct","standdesk.co","www.standdesk.co/collections/accessories",1,742.62,"ID4327"
"1/6/2016","Denver","Colorado","Search Engine","google.com","www.google.com",1,847.28,"ID1348"
"1/6/2016","Culver City","California","Direct",NA,NA,1,798.11,"ID2982"
"1/7/2016","Bethesda","Maryland","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,1147.47,"ID1984"
"1/7/2016","Boston","Massachusetts","Direct",NA,NA,1,1470.21,"ID3516"
"1/7/2016","San Francisco","California","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,878.13,"ID4017"
"1/7/2016","Mammoth Lakes","California","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,944.5,"ID2588"
"1/7/2016","Laguna Beach","California","Direct","standdesk.co","www.standdesk.co",1,944.6,"ID4453"
"1/7/2016","Boston","Massachusetts","Direct",NA,NA,1,292.48,"ID3061"
"1/7/2016","Seattle","Washington","Direct",NA,NA,1,565.89,"ID1546"
"1/7/2016","San Mateo","California","Search Engine","google.com","www.google.com",1,593.85,"ID3630"
"1/8/2016","Easthampton","Massachusetts","Direct",NA,NA,1,2077.16,"ID4935"
"1/8/2016","Benicia","California","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,602.97,"ID5161"
"1/8/2016","Wichita","Kansas","Direct",NA,NA,1,66.92,"ID1315"
"1/8/2016","Littleton","Colorado","Direct",NA,NA,1,962.62,"ID3518"
